pose_id,feature_id,x,y,z,sigma_x,sigma_y,sigma_z
1,707,2.64850,0.33014,0.59642,0.00500,0.00500,0.00500
1,721,-1.16204,0.46183,1.95108,0.00500,0.00500,0.00500
1,722,0.86022,0.32263,2.19112,0.00500,0.00500,0.00500
1,782,3.99335,-2.54271,0.31308,0.00500,0.00500,0.00500
1,797,1.91334,-1.04205,1.46664,0.00500,0.00500,0.00500
1,811,-2.86108,-3.17082,-0.51131,0.00500,0.00500,0.00500
1,826,3.54748,2.31421,-2.20559,0.00500,0.00500,0.00500
1,827,-3.04737,-1.28326,-0.95497,0.00500,0.00500,0.00500
1,841,0.07391,-0.03970,4.11943,0.00500,0.00500,0.00500
1,842,5.16333,-2.54859,-0.61526,0.00500,0.00500,0.00500
1,856,2.52003,3.72197,-1.36899,0.00500,0.00500,0.00500
1,871,-0.65748,1.39956,-0.22969,0.00500,0.00500,0.00500
1,886,-3.30346,2.50981,0.09918,0.00500,0.00500,0.00500
1,887,0.31527,-0.71337,0.32960,0.00500,0.00500,0.00500
1,917,0.61058,-1.76921,3.73908,0.00500,0.00500,0.00500
1,931,-0.06372,-0.45013,1.10292,0.00500,0.00500,0.00500
1,947,-1.04757,-1.64070,-1.00251,0.00500,0.00500,0.00500
1,962,0.05197,0.10852,1.54287,0.00500,0.00500,0.00500
1,977,0.72459,0.10088,1.74869,0.00500,0.00500,0.00500
1,1006,0.33831,-2.43762,1.71091,0.00500,0.00500,0.00500
1,1007,3.41573,-0.05622,0.62116,0.00500,0.00500,0.00500
1,1066,-2.09215,2.87728,3.40564,0.00500,0.00500,0.00500
1,1082,1.18093,1.55831,2.20162,0.00500,0.00500,0.00500
1,1096,-2.42805,1.47379,1.93123,0.00500,0.00500,0.00500
1,1111,1.22208,1.58318,0.57646,0.00500,0.00500,0.00500
1,1142,0.63633,0.50262,1.29057,0.00500,0.00500,0.00500
1,1156,-1.08672,-1.37107,-0.39809,0.00500,0.00500,0.00500
1,1157,1.00517,-1.28891,0.72087,0.00500,0.00500,0.00500
1,1172,-1.09309,2.57740,2.36530,0.00500,0.00500,0.00500
1,1186,0.59126,0.89410,0.44133,0.00500,0.00500,0.00500
1,1187,2.15250,-3.81375,2.41517,0.00500,0.00500,0.00500
2,1,-0.85416,1.14444,0.05279,0.00500,0.00500,0.00500
2,2,-0.22004,-2.16333,2.70138,0.00500,0.00500,0.00500
2,16,1.63765,-1.26433,1.91274,0.00500,0.00500,0.00500
2,17,-0.45464,-2.08098,-0.71096,0.00500,0.00500,0.00500
2,32,-0.64543,0.01712,1.31678,0.00500,0.00500,0.00500
2,33,5.13363,1.21003,0.46638,0.00500,0.00500,0.00500
2,48,0.88357,-1.86132,4.55931,0.00500,0.00500,0.00500
2,76,-3.86195,-0.23234,2.74917,0.00500,0.00500,0.00500
2,92,1.06581,0.43700,1.28196,0.00500,0.00500,0.00500
2,93,0.79081,-0.14352,3.16935,0.00500,0.00500,0.00500
2,106,-1.07343,-0.05263,1.00409,0.00500,0.00500,0.00500
2,107,1.31570,3.75792,0.17628,0.00500,0.00500,0.00500
2,121,-2.12483,-1.13526,-0.02166,0.00500,0.00500,0.00500
2,136,-1.02052,0.02029,1.28296,0.00500,0.00500,0.00500
2,137,1.20601,-0.26648,1.38013,0.00500,0.00500,0.00500
2,138,0.68681,-1.11869,1.44130,0.00500,0.00500,0.00500
2,166,-1.40884,-0.08040,3.27284,0.00500,0.00500,0.00500
2,167,0.64044,-3.14157,1.12272,0.00500,0.00500,0.00500
2,168,1.84870,0.20097,1.72916,0.00500,0.00500,0.00500
2,182,2.26281,-0.77677,-1.22112,0.00500,0.00500,0.00500
2,197,0.02354,-0.03856,2.90484,0.00500,0.00500,0.00500
2,198,-0.57969,-0.32753,3.35185,0.00500,0.00500,0.00500
2,212,0.03793,3.65964,0.35236,0.00500,0.00500,0.00500
2,226,-0.98341,0.26547,1.12996,0.00500,0.00500,0.00500
2,227,0.69428,-0.42944,0.80819,0.00500,0.00500,0.00500
2,228,0.43203,-2.18734,-1.12452,0.00500,0.00500,0.00500
2,242,-2.17175,0.13782,0.14931,0.00500,0.00500,0.00500
2,258,1.69188,-0.70540,-0.47549,0.00500,0.00500,0.00500
2,271,0.18769,-0.33385,1.51525,0.00500,0.00500,0.00500
2,287,3.11369,-1.82158,3.42195,0.00500,0.00500,0.00500
2,288,1.85770,-2.06814,2.64333,0.00500,0.00500,0.00500
2,301,0.08268,-0.58692,-0.53479,0.00500,0.00500,0.00500
2,302,-1.11829,3.83145,-0.95331,0.00500,0.00500,0.00500
2,317,-3.20077,-1.05786,-1.87133,0.00500,0.00500,0.00500
2,318,0.73224,0.26619,2.41436,0.00500,0.00500,0.00500
2,331,-1.92909,-3.17283,2.00494,0.00500,0.00500,0.00500
2,332,-1.95306,-0.30138,0.72285,0.00500,0.00500,0.00500
2,347,1.72353,4.04205,2.04961,0.00500,0.00500,0.00500
2,363,-0.32832,-2.25496,1.00737,0.00500,0.00500,0.00500
2,376,-1.54866,-1.06844,-0.63824,0.00500,0.00500,0.00500
2,377,2.90231,-0.37257,-1.66203,0.00500,0.00500,0.00500
2,378,2.63838,-1.80934,0.39282,0.00500,0.00500,0.00500
2,391,-0.22560,-2.53356,1.24916,0.00500,0.00500,0.00500
2,392,0.96651,0.00854,1.33915,0.00500,0.00500,0.00500
2,393,1.84055,-3.06180,2.27027,0.00500,0.00500,0.00500
2,406,-2.82291,1.67549,3.16245,0.00500,0.00500,0.00500
2,407,3.35130,-2.17455,-1.16718,0.00500,0.00500,0.00500
2,408,-2.20379,-1.87735,1.48743,0.00500,0.00500,0.00500
2,422,2.84324,3.53045,-0.05490,0.00500,0.00500,0.00500
2,436,0.02253,-0.44176,0.89035,0.00500,0.00500,0.00500
2,437,1.15677,0.53818,-0.59989,0.00500,0.00500,0.00500
2,466,2.95625,0.34617,-0.74576,0.00500,0.00500,0.00500
2,468,2.41567,-0.12680,0.77514,0.00500,0.00500,0.00500
2,481,-1.57710,-1.29733,4.07984,0.00500,0.00500,0.00500
2,496,-5.24501,-0.64369,2.29603,0.00500,0.00500,0.00500
2,497,-0.57081,0.83059,2.17312,0.00500,0.00500,0.00500
2,512,0.95416,2.61791,1.69340,0.00500,0.00500,0.00500
2,527,1.31286,-0.44491,2.23807,0.00500,0.00500,0.00500
2,541,-0.31950,-0.61488,1.07320,0.00500,0.00500,0.00500
2,542,-0.86268,-0.70115,-0.64024,0.00500,0.00500,0.00500
2,573,2.58085,-0.36148,4.26113,0.00500,0.00500,0.00500
2,587,-1.86403,3.26483,0.23974,0.00500,0.00500,0.00500
2,588,-1.44279,0.05253,0.95227,0.00500,0.00500,0.00500
2,601,1.03600,0.21293,0.37957,0.00500,0.00500,0.00500
2,617,-2.92590,-0.75374,0.49993,0.00500,0.00500,0.00500
2,618,2.33762,2.46907,4.06301,0.00500,0.00500,0.00500
2,631,-1.85198,0.56141,-0.52001,0.00500,0.00500,0.00500
2,633,3.41233,-0.47242,-0.47291,0.00500,0.00500,0.00500
2,662,-0.20775,-0.04236,2.16445,0.00500,0.00500,0.00500
2,677,1.96521,-1.52639,0.26643,0.00500,0.00500,0.00500
2,678,0.39204,-1.15325,1.81476,0.00500,0.00500,0.00500
2,691,-0.78788,1.14317,1.82070,0.00500,0.00500,0.00500
2,692,0.22603,-2.65968,0.75336,0.00500,0.00500,0.00500
2,707,1.64774,0.33604,0.61337,0.00500,0.00500,0.00500
2,721,-2.14830,0.46300,1.95765,0.00500,0.00500,0.00500
2,722,-0.13059,0.32712,2.17922,0.00500,0.00500,0.00500
2,723,3.80189,1.57959,0.12150,0.00500,0.00500,0.00500
2,767,-0.00975,-1.02835,0.22945,0.00500,0.00500,0.00500
2,782,2.98647,-2.54139,0.32799,0.00500,0.00500,0.00500
2,783,1.85971,3.47300,3.40731,0.00500,0.00500,0.00500
2,797,0.91385,-1.02785,1.44939,0.00500,0.00500,0.00500
2,798,-1.72901,1.75858,3.49806,0.00500,0.00500,0.00500
2,811,-3.85635,-3.16792,-0.51513,0.00500,0.00500,0.00500
2,812,-4.89940,-0.14018,0.69633,0.00500,0.00500,0.00500
2,813,2.67457,-0.07211,1.28287,0.00500,0.00500,0.00500
2,826,2.55593,2.31552,-2.20487,0.00500,0.00500,0.00500
2,827,-4.04694,-1.28682,-0.94814,0.00500,0.00500,0.00500
2,841,-0.93577,-0.03940,4.11385,0.00500,0.00500,0.00500
2,842,4.16273,-2.54386,-0.61679,0.00500,0.00500,0.00500
2,856,1.52136,3.72135,-1.36811,0.00500,0.00500,0.00500
2,871,-1.66124,1.41250,-0.22337,0.00500,0.00500,0.00500
2,872,1.14867,-4.75594,-1.03630,0.00500,0.00500,0.00500
2,886,-4.29892,2.50024,0.09679,0.00500,0.00500,0.00500
2,887,-0.68773,-0.70936,0.32739,0.00500,0.00500,0.00500
2,888,-0.54639,-1.18013,0.33488,0.00500,0.00500,0.00500
2,903,0.64500,0.88653,3.33024,0.00500,0.00500,0.00500
2,917,-0.39574,-1.77224,3.75149,0.00500,0.00500,0.00500
2,918,1.90209,0.25034,3.07731,0.00500,0.00500,0.00500
2,931,-1.07632,-0.43833,1.10564,0.00500,0.00500,0.00500
2,933,3.39553,0.48711,-0.26685,0.00500,0.00500,0.00500
2,947,-2.05455,-1.65013,-1.01188,0.00500,0.00500,0.00500
2,962,-0.94846,0.10795,1.53936,0.00500,0.00500,0.00500
2,977,-0.27129,0.10857,1.75138,0.00500,0.00500,0.00500
2,978,0.51928,2.01364,2.27336,0.00500,0.00500,0.00500
2,992,2.29895,0.51889,0.18062,0.00500,0.00500,0.00500
2,993,-3.61145,0.99001,-1.27611,0.00500,0.00500,0.00500
2,1006,-0.64807,-2.44337,1.71691,0.00500,0.00500,0.00500
2,1007,2.41688,-0.06539,0.62268,0.00500,0.00500,0.00500
2,1008,2.88515,-0.21959,-1.04434,0.00500,0.00500,0.00500
2,1022,1.70630,-3.07635,0.59397,0.00500,0.00500,0.00500
2,1023,0.32698,0.97959,1.16899,0.00500,0.00500,0.00500
2,1037,2.48649,3.02023,-0.76699,0.00500,0.00500,0.00500
2,1053,0.52147,1.58726,-0.36808,0.00500,0.00500,0.00500
2,1066,-3.09655,2.87750,3.40663,0.00500,0.00500,0.00500
2,1082,0.18170,1.54956,2.19571,0.00500,0.00500,0.00500
2,1083,-3.09555,-0.59853,-1.22918,0.00500,0.00500,0.00500
2,1096,-3.42638,1.47561,1.91662,0.00500,0.00500,0.00500
2,1098,2.95152,0.86109,0.24702,0.00500,0.00500,0.00500
2,1111,0.22103,1.59180,0.56894,0.00500,0.00500,0.00500
2,1112,0.04591,-0.01812,3.72090,0.00500,0.00500,0.00500
2,1113,1.66900,-1.07606,-0.60278,0.00500,0.00500,0.00500
2,1128,3.32652,-1.62464,2.95463,0.00500,0.00500,0.00500
2,1142,-0.35827,0.49363,1.28037,0.00500,0.00500,0.00500
2,1156,-2.08603,-1.36577,-0.41104,0.00500,0.00500,0.00500
2,1157,0.00298,-1.29391,0.72662,0.00500,0.00500,0.00500
2,1158,2.31887,-2.77319,1.35372,0.00500,0.00500,0.00500
2,1172,-2.09951,2.56917,2.36579,0.00500,0.00500,0.00500
2,1173,1.42188,-2.05956,2.15759,0.00500,0.00500,0.00500
2,1186,-0.39924,0.89065,0.45131,0.00500,0.00500,0.00500
2,1187,1.14054,-3.81675,2.41447,0.00500,0.00500,0.00500
2,1188,2.44831,-0.34632,0.51313,0.00500,0.00500,0.00500
3,17,-1.45239,-2.08204,-0.72593,0.00500,0.00500,0.00500
3,33,4.12303,1.21938,0.46689,0.00500,0.00500,0.00500
3,48,-0.11136,-1.84794,4.56579,0.00500,0.00500,0.00500
3,78,1.34305,-1.43065,4.41727,0.00500,0.00500,0.00500
3,79,0.76610,2.53815,0.27816,0.00500,0.00500,0.00500
3,93,-0.20525,-0.14698,3.16261,0.00500,0.00500,0.00500
3,94,2.07742,1.38446,1.93181,0.00500,0.00500,0.00500
3,107,0.31920,3.76473,0.18144,0.00500,0.00500,0.00500
3,109,4.97291,0.34159,2.91777,0.00500,0.00500,0.00500
3,124,-1.34975,-3.52253,-2.24594,0.00500,0.00500,0.00500
3,138,-0.31553,-1.11243,1.43589,0.00500,0.00500,0.00500
3,139,1.29772,-0.14530,4.67802,0.00500,0.00500,0.00500
3,153,-0.39655,-1.19407,0.64482,0.00500,0.00500,0.00500
3,168,0.84671,0.18710,1.72076,0.00500,0.00500,0.00500
3,197,-0.97267,-0.03373,2.90154,0.00500,0.00500,0.00500
3,198,-1.57049,-0.33347,3.35306,0.00500,0.00500,0.00500
3,199,4.48051,3.07681,1.61705,0.00500,0.00500,0.00500
3,214,-0.94620,1.58438,1.24309,0.00500,0.00500,0.00500
3,227,-0.31074,-0.43736,0.80685,0.00500,0.00500,0.00500
3,228,-0.56113,-2.19454,-1.11993,0.00500,0.00500,0.00500
3,244,-1.12940,4.29368,0.98073,0.00500,0.00500,0.00500
3,258,0.69392,-0.69855,-0.47552,0.00500,0.00500,0.00500
3,259,3.97747,-3.51263,-0.89447,0.00500,0.00500,0.00500
3,288,0.85081,-2.05758,2.64725,0.00500,0.00500,0.00500
3,317,-4.20762,-1.05667,-1.87037,0.00500,0.00500,0.00500
3,318,-0.26082,0.26018,2.41976,0.00500,0.00500,0.00500
3,332,-2.95610,-0.30439,0.72961,0.00500,0.00500,0.00500
3,334,0.96567,0.32495,4.54909,0.00500,0.00500,0.00500
3,348,1.07586,-1.37673,0.97458,0.00500,0.00500,0.00500
3,349,1.79480,-1.56013,4.46129,0.00500,0.00500,0.00500
3,363,-1.33517,-2.24916,1.01249,0.00500,0.00500,0.00500
3,377,1.91192,-0.37528,-1.67554,0.00500,0.00500,0.00500
3,378,1.64298,-1.82173,0.39560,0.00500,0.00500,0.00500
3,393,0.83507,-3.05357,2.25541,0.00500,0.00500,0.00500
3,407,2.34210,-2.16444,-1.17969,0.00500,0.00500,0.00500
3,408,-3.21570,-1.86999,1.49035,0.00500,0.00500,0.00500
3,409,-0.67047,0.20026,2.23031,0.00500,0.00500,0.00500
3,422,1.84391,3.53814,-0.04927,0.00500,0.00500,0.00500
3,423,3.55046,3.30931,-0.35747,0.00500,0.00500,0.00500
3,424,0.02311,4.11138,0.34522,0.00500,0.00500,0.00500
3,438,-0.98798,0.06355,2.95755,0.00500,0.00500,0.00500
3,439,4.05121,0.56324,2.88471,0.00500,0.00500,0.00500
3,453,-0.54925,1.32602,0.94164,0.00500,0.00500,0.00500
3,454,-1.38112,0.71588,-1.34123,0.00500,0.00500,0.00500
3,468,1.41362,-0.12995,0.77791,0.00500,0.00500,0.00500
3,484,0.25781,-0.19105,2.55382,0.00500,0.00500,0.00500
3,512,-0.05655,2.62470,1.70538,0.00500,0.00500,0.00500
3,544,-1.10750,0.48691,2.25311,0.00500,0.00500,0.00500
3,573,1.57237,-0.35331,4.26332,0.00500,0.00500,0.00500
3,574,-0.62496,1.21798,3.11128,0.00500,0.00500,0.00500
3,588,-2.44007,0.06206,0.95464,0.00500,0.00500,0.00500
3,589,-3.01114,-0.62317,-0.16821,0.00500,0.00500,0.00500
3,603,1.47567,0.63281,0.29174,0.00500,0.00500,0.00500
3,618,1.33109,2.48142,4.06313,0.00500,0.00500,0.00500
3,633,2.42073,-0.47015,-0.48296,0.00500,0.00500,0.00500
3,649,-3.02010,-1.09874,-0.01146,0.00500,0.00500,0.00500
3,663,0.93026,0.87332,2.07350,0.00500,0.00500,0.00500
3,664,4.24802,-0.50324,1.22367,0.00500,0.00500,0.00500
3,678,-0.60054,-1.14553,1.81750,0.00500,0.00500,0.00500
3,694,-0.76668,-2.86245,-1.31854,0.00500,0.00500,0.00500
3,723,2.80155,1.58951,0.13103,0.00500,0.00500,0.00500
3,724,1.99100,-3.18290,1.67162,0.00500,0.00500,0.00500
3,739,4.99908,-1.77476,-0.13507,0.00500,0.00500,0.00500
3,753,-1.45905,0.44268,2.76468,0.00500,0.00500,0.00500
3,767,-1.00766,-1.02671,0.22808,0.00500,0.00500,0.00500
3,768,-0.56278,-0.58080,1.10253,0.00500,0.00500,0.00500
3,783,0.85554,3.46577,3.40884,0.00500,0.00500,0.00500
3,798,-2.72055,1.75571,3.51299,0.00500,0.00500,0.00500
3,799,-1.71916,0.47571,2.86517,0.00500,0.00500,0.00500
3,812,-5.90313,-0.14602,0.69072,0.00500,0.00500,0.00500
3,813,1.67888,-0.06583,1.29085,0.00500,0.00500,0.00500
3,814,4.86875,0.68616,0.32115,0.00500,0.00500,0.00500
3,828,-0.84163,-1.26508,-0.74393,0.00500,0.00500,0.00500
3,859,1.67520,-1.78071,1.54095,0.00500,0.00500,0.00500
3,872,0.14593,-4.74454,-1.03836,0.00500,0.00500,0.00500
3,874,2.55868,1.91197,-0.15677,0.00500,0.00500,0.00500
3,888,-1.55054,-1.17853,0.33241,0.00500,0.00500,0.00500
3,903,-0.35578,0.88506,3.32703,0.00500,0.00500,0.00500
3,918,0.89320,0.25848,3.08739,0.00500,0.00500,0.00500
3,933,2.39753,0.48315,-0.27480,0.00500,0.00500,0.00500
3,934,2.37595,-0.97489,1.48611,0.00500,0.00500,0.00500
3,948,-0.58164,0.39832,1.32355,0.00500,0.00500,0.00500
3,963,-0.64228,-0.02251,4.55312,0.00500,0.00500,0.00500
3,978,-0.48934,2.02476,2.28129,0.00500,0.00500,0.00500
3,992,1.28613,0.52166,0.17916,0.00500,0.00500,0.00500
3,993,-4.61514,0.99326,-1.28627,0.00500,0.00500,0.00500
3,1008,1.89250,-0.21749,-1.04946,0.00500,0.00500,0.00500
3,1022,0.71237,-3.07101,0.61363,0.00500,0.00500,0.00500
3,1023,-0.66842,0.98249,1.16496,0.00500,0.00500,0.00500
3,1037,1.48058,3.01669,-0.75829,0.00500,0.00500,0.00500
3,1053,-0.48067,1.58363,-0.37219,0.00500,0.00500,0.00500
3,1054,2.56355,-0.64951,0.00584,0.00500,0.00500,0.00500
3,1083,-4.09277,-0.62456,-1.23841,0.00500,0.00500,0.00500
3,1098,1.94746,0.86439,0.25421,0.00500,0.00500,0.00500
3,1099,1.43083,-3.14590,1.74282,0.00500,0.00500,0.00500
3,1112,-0.94883,-0.00647,3.71853,0.00500,0.00500,0.00500
3,1113,0.67286,-1.07142,-0.60620,0.00500,0.00500,0.00500
3,1128,2.32099,-1.61679,2.96563,0.00500,0.00500,0.00500
3,1129,-1.36893,-1.41841,1.37812,0.00500,0.00500,0.00500
3,1158,1.32383,-2.77036,1.35057,0.00500,0.00500,0.00500
3,1173,0.43270,-2.05916,2.16607,0.00500,0.00500,0.00500
3,1188,1.44842,-0.35056,0.51907,0.00500,0.00500,0.00500
4,4,0.72566,0.72022,0.36946,0.00500,0.00500,0.00500
4,5,2.73564,-0.16264,1.10154,0.00500,0.00500,0.00500
4,19,0.03424,-0.41891,4.38636,0.00500,0.00500,0.00500
4,35,-1.11869,-1.24641,0.06006,0.00500,0.00500,0.00500
4,50,0.67637,0.49568,0.87520,0.00500,0.00500,0.00500
4,65,1.59729,-1.12064,3.10409,0.00500,0.00500,0.00500
4,78,0.33704,-1.43469,4.42470,0.00500,0.00500,0.00500
4,79,-0.23449,2.54553,0.28567,0.00500,0.00500,0.00500
4,80,1.12861,-3.06751,2.18101,0.00500,0.00500,0.00500
4,94,1.08211,1.39623,1.92308,0.00500,0.00500,0.00500
4,95,1.91983,2.21905,4.25677,0.00500,0.00500,0.00500
4,109,3.97630,0.35031,2.92522,0.00500,0.00500,0.00500
4,110,1.84947,-2.50485,0.47868,0.00500,0.00500,0.00500
4,124,-2.34005,-3.52639,-2.24941,0.00500,0.00500,0.00500
4,125,-1.52158,1.86358,3.04188,0.00500,0.00500,0.00500
4,139,0.29141,-0.14289,4.69032,0.00500,0.00500,0.00500
4,153,-1.38464,-1.19069,0.64493,0.00500,0.00500,0.00500
4,155,-0.36749,2.19559,-0.99132,0.00500,0.00500,0.00500
4,199,3.48881,3.07516,1.62541,0.00500,0.00500,0.00500
4,214,-1.94124,1.58761,1.24348,0.00500,0.00500,0.00500
4,215,4.14913,-1.21687,1.92701,0.00500,0.00500,0.00500
4,230,1.20640,3.01000,2.86016,0.00500,0.00500,0.00500
4,244,-2.13204,4.29527,0.97251,0.00500,0.00500,0.00500
4,259,2.97856,-3.50385,-0.87980,0.00500,0.00500,0.00500
4,275,2.46282,-0.58809,3.03532,0.00500,0.00500,0.00500
4,289,-1.71836,0.88574,3.55143,0.00500,0.00500,0.00500
4,304,0.11043,0.12652,2.64316,0.00500,0.00500,0.00500
4,334,-0.03640,0.32183,4.55619,0.00500,0.00500,0.00500
4,335,2.66440,-2.05339,-0.15755,0.00500,0.00500,0.00500
4,348,0.09012,-1.37676,0.96811,0.00500,0.00500,0.00500
4,349,0.79344,-1.55564,4.46815,0.00500,0.00500,0.00500
4,364,-2.73253,1.34826,1.83111,0.00500,0.00500,0.00500
4,379,-1.85737,-4.21031,-1.87359,0.00500,0.00500,0.00500
4,380,1.99633,-0.44359,3.23857,0.00500,0.00500,0.00500
4,394,2.39180,2.82872,0.39224,0.00500,0.00500,0.00500
4,409,-1.67686,0.20033,2.22243,0.00500,0.00500,0.00500
4,423,2.55032,3.30744,-0.34611,0.00500,0.00500,0.00500
4,424,-0.96517,4.11088,0.33826,0.00500,0.00500,0.00500
4,438,-2.00185,0.05998,2.97800,0.00500,0.00500,0.00500
4,439,3.04618,0.56376,2.88414,0.00500,0.00500,0.00500
4,453,-1.54859,1.32798,0.94327,0.00500,0.00500,0.00500
4,454,-2.38069,0.71345,-1.34549,0.00500,0.00500,0.00500
4,455,2.48924,-0.04708,3.55104,0.00500,0.00500,0.00500
4,484,-0.74586,-0.19686,2.55642,0.00500,0.00500,0.00500
4,499,-2.85365,-3.39748,0.46108,0.00500,0.00500,0.00500
4,544,-2.10652,0.47887,2.25731,0.00500,0.00500,0.00500
4,559,4.65361,0.67927,0.85011,0.00500,0.00500,0.00500
4,574,-1.63097,1.21580,3.11728,0.00500,0.00500,0.00500
4,589,-4.00457,-0.63350,-0.14896,0.00500,0.00500,0.00500
4,603,0.47429,0.63552,0.28895,0.00500,0.00500,0.00500
4,620,4.83972,1.94888,1.41196,0.00500,0.00500,0.00500
4,635,-0.15277,-0.55929,-0.64511,0.00500,0.00500,0.00500
4,649,-4.01773,-1.10502,-0.00377,0.00500,0.00500,0.00500
4,663,-0.06108,0.88144,2.06420,0.00500,0.00500,0.00500
4,664,3.23523,-0.48615,1.23161,0.00500,0.00500,0.00500
4,665,1.97698,-0.23151,0.67525,0.00500,0.00500,0.00500
4,694,-1.76326,-2.86909,-1.31961,0.00500,0.00500,0.00500
4,724,0.97171,-3.19067,1.67951,0.00500,0.00500,0.00500
4,739,3.99646,-1.77182,-0.13603,0.00500,0.00500,0.00500
4,740,2.63961,1.28871,0.02267,0.00500,0.00500,0.00500
4,753,-2.46647,0.43921,2.76321,0.00500,0.00500,0.00500
4,754,2.71994,0.37245,-0.40285,0.00500,0.00500,0.00500
4,768,-1.56157,-0.58981,1.10321,0.00500,0.00500,0.00500
4,799,-2.71048,0.49448,2.87024,0.00500,0.00500,0.00500
4,814,3.88577,0.69322,0.32155,0.00500,0.00500,0.00500
4,828,-1.83952,-1.27541,-0.75189,0.00500,0.00500,0.00500
4,829,-0.69675,-1.01103,0.62707,0.00500,0.00500,0.00500
4,844,-0.98396,2.52757,0.99393,0.00500,0.00500,0.00500
4,845,-0.71404,-0.59695,1.10221,0.00500,0.00500,0.00500
4,859,0.67790,-1.78242,1.54307,0.00500,0.00500,0.00500
4,874,1.55496,1.91104,-0.16679,0.00500,0.00500,0.00500
4,890,5.74021,0.09683,-1.27473,0.00500,0.00500,0.00500
4,934,1.37909,-0.97367,1.48114,0.00500,0.00500,0.00500
4,935,1.13405,0.91897,2.61802,0.00500,0.00500,0.00500
4,948,-1.58190,0.37846,1.31661,0.00500,0.00500,0.00500
4,949,0.36973,1.24204,0.46095,0.00500,0.00500,0.00500
4,950,-1.79443,-1.38715,-1.00193,0.00500,0.00500,0.00500
4,963,-1.64116,-0.03847,4.56225,0.00500,0.00500,0.00500
4,965,0.92737,-1.55849,1.09686,0.00500,0.00500,0.00500
4,1009,0.54380,2.92216,3.06190,0.00500,0.00500,0.00500
4,1024,0.08367,1.04120,-0.10856,0.00500,0.00500,0.00500
4,1054,1.56263,-0.65767,0.00110,0.00500,0.00500,0.00500
4,1099,0.42990,-3.13481,1.74695,0.00500,0.00500,0.00500
4,1100,0.34562,1.02418,2.78094,0.00500,0.00500,0.00500
4,1129,-2.38112,-1.41152,1.37888,0.00500,0.00500,0.00500
4,1160,5.20763,0.92569,-0.93214,0.00500,0.00500,0.00500
